JobId,Length,LengthP99,Admitted,Deadline,Started,Finished,State,Latency
0,101.21500498506744,126.05224609375,86.40398428733515,338.5039842873352,96.50707899999908,207.50338399999953,done,110.99630500000046
1,98.49629991920528,126.05224609375,86.40398428733515,338.5039842873352,96.50707899999908,207.2457470000024,done,110.73866800000333
2,96.61937746286355,126.05224609375,86.40398428733515,338.5039842873352,96.50707899999908,331.7755119999936,done,235.26843299999453
3,83.00845293735533,126.05224609375,86.40398428733515,338.5039842873352,96.50707899999908,331.85616499999844,done,235.34908599999937
4,105.249191212717,126.05224609375,86.40398428733515,338.5039842873352,137.43271399999867,439.8940490000025,past_due,302.4613350000038
5,85.1346141468309,126.05224609375,125.02207080887231,377.1220708088723,96.50707899999908,441.0383040000034,past_due,344.5312250000043
6,93.22382356258991,126.05224609375,125.02207080887231,377.1220708088723,137.43271399999867,548.8784719999979,past_due,411.4457579999993
7,95.13664687079915,126.05224609375,125.02207080887231,377.1220708088723,137.43271399999867,548.4410070000006,past_due,411.00829300000186
8,98.40040837749476,126.05224609375,125.02207080887231,377.1220708088723,257.90139199999976,675.1537499999987,past_due,417.25235799999894
9,114.3592270325406,126.05224609375,125.02207080887231,377.1220708088723,137.43271399999867,675.4348449999976,past_due,538.0021309999989
10,88.71629695633389,126.05224609375,241.33267680338884,493.43267680338886,137.43271399999867,673.9307879999994,past_due,536.4980740000008
11,84.93988286341744,126.05224609375,241.33267680338884,493.43267680338886,257.90139199999976,800.1331210000008,past_due,542.231729000001
12,116.44630880935,126.05224609375,241.33267680338884,493.43267680338886,257.90139199999976,799.6339239999973,past_due,541.7325319999975
13,99.36163373873428,126.05224609375,241.33267680338884,493.43267680338886,257.90139199999976,798.5858050000007,past_due,540.684413000001
14,83.42596316138733,126.05224609375,241.33267680338884,493.43267680338886,257.90139199999976,910.4933740000039,past_due,652.5919820000041
15,81.43932724561253,126.05224609375,822.7233455971382,1074.823345597138,839.9855059999973,1042.218096999995,done,202.2325909999978
16,87.26808398542639,126.05224609375,822.7233455971382,1074.823345597138,839.9855059999973,1042.1397530000002,done,202.15424700000284
17,84.09636526528182,126.05224609375,822.7233455971382,1074.823345597138,839.9855059999973,1040.714426999997,done,200.7289209999996
18,117.62649316053783,126.05224609375,822.7233455971382,1074.823345597138,839.9855059999973,1147.2099950000038,past_due,307.22448900000643
19,82.17163518521565,126.05224609375,822.7233455971382,1074.823345597138,852.7961609999984,1146.901031999993,past_due,294.10487099999466
20,93.63218724814487,126.05224609375,834.4777534888656,1086.5777534888657,839.9855059999973,1147.1637770000023,past_due,307.17827100000505
21,99.92786793216528,126.05224609375,834.4777534888656,1086.5777534888657,852.7961609999984,1261.046738999999,past_due,408.25057800000053
22,84.13781829487537,126.05224609375,834.4777534888656,1086.5777534888657,852.7961609999984,1262.3847659999947,past_due,409.58860499999616
23,84.56384079758446,126.05224609375,834.4777534888656,1086.5777534888657,852.7961609999984,1262.069358000003,past_due,409.27319700000453
24,89.8737776877921,126.05224609375,834.4777534888656,1086.5777534888657,852.7961609999984,1260.2168439999964,past_due,407.420682999998
25,118.50333933236917,126.05224609375,838.545871292671,1090.645871292671,857.0009600000049,1390.564342000002,past_due,533.563381999997
26,84.10863285395584,126.05224609375,838.545871292671,1090.645871292671,857.0009600000049,1391.617480000005,past_due,534.6165200000002
27,86.47940489249562,126.05224609375,838.545871292671,1090.645871292671,857.0009600000049,1390.6890680000047,past_due,533.6881079999998
28,93.65852351435004,126.05224609375,838.545871292671,1090.645871292671,857.0009600000049,1391.3617190000068,past_due,534.360759000002
29,81.85478319796725,126.05224609375,838.545871292671,1090.645871292671,909.965956,1495.709707999999,past_due,585.7437519999991
30,94.28726353972634,126.05224609375,890.6911404587225,1142.7911404587226,857.0009600000049,1495.3878130000048,past_due,638.3868530000001
31,84.55632817565872,126.05224609375,890.6911404587225,1142.7911404587226,909.965956,1496.617770999996,past_due,586.6518149999962
32,91.44505096380004,126.05224609375,890.6911404587225,1142.7911404587226,909.965956,1495.3393339999998,past_due,585.3733779999999
33,91.73238460622308,126.05224609375,890.6911404587225,1142.7911404587226,909.965956,1598.7968189999997,past_due,688.8308629999998
34,84.0988426787422,126.05224609375,890.6911404587225,1142.7911404587226,909.965956,1600.1959010000057,past_due,690.2299450000057
35,105.74511485201452,126.05224609375,962.1041690344708,1214.2041690344709,985.8855889999976,1600.3760939999968,past_due,614.4905049999992
36,84.57220864786747,126.05224609375,962.1041690344708,1214.2041690344709,985.8855889999976,1601.474312999996,past_due,615.5887239999984
37,85.26908877069512,126.05224609375,962.1041690344708,1214.2041690344709,1152.6260699999984,1715.6938499999956,past_due,563.0677799999972
38,82.24005001693938,126.05224609375,962.1041690344708,1214.2041690344709,985.8855889999976,1714.4207059999976,past_due,728.5351169999999
39,84.76414327636381,126.05224609375,962.1041690344708,1214.2041690344709,985.8855889999976,1715.0242699999926,past_due,729.1386809999949
40,97.27379307846996,126.05224609375,1128.558596774429,1380.6585967744286,985.8855889999976,1716.1164800000026,past_due,730.230891000005
41,83.73689234852817,126.05224609375,1128.558596774429,1380.6585967744286,1152.6260699999984,1826.5644749999997,past_due,673.9384050000012
42,88.90695187596252,126.05224609375,1128.558596774429,1380.6585967744286,1152.6260699999984,1828.6869150000005,past_due,676.060845000002
43,88.19228390335056,126.05224609375,1128.558596774429,1380.6585967744286,1348.5647739999986,1827.9375490000002,past_due,479.37277500000164
44,100.31545008003545,126.05224609375,1128.558596774429,1380.6585967744286,1152.6260699999984,1828.241205999996,past_due,675.6151359999976
50,83.32928785107961,126.05224609375,1336.1483726749548,1588.248372674955,1152.6260699999984,1827.7895589999976,past_due,675.1634889999991
51,92.76716271035414,126.05224609375,1336.1483726749548,1588.248372674955,1364.3649730000034,1943.777602000007,past_due,579.4126290000037
52,87.70433234839668,126.05224609375,1336.1483726749548,1588.248372674955,1348.5647739999986,1944.1729799999998,past_due,595.6082060000014
53,100.16664175704636,126.05224609375,1336.1483726749548,1588.248372674955,1348.5647739999986,1943.9228179999996,past_due,595.3580440000011
54,103.33393543417344,126.05224609375,1336.1483726749548,1588.248372674955,1348.5647739999986,1945.344786000002,past_due,596.7800120000035
45,81.57786018312443,126.05224609375,1321.0930654414426,1573.1930654414425,1348.5647739999986,1945.8783029999959,past_due,597.3135289999973
