JobId,Length,LengthP99,Admitted,Deadline,Started,Finished,State,Latency
0,101.21500498506744,126.05224609375,86.40398428733515,212.45398428733515,86.40398428733515,191.65317550005216,done,105.24919121271701
1,98.49629991920528,126.05224609375,86.40398428733515,212.45398428733515,86.40398428733515,191.65317550005216,done,105.24919121271701
2,96.61937746286355,126.05224609375,86.40398428733515,212.45398428733515,86.40398428733515,191.65317550005216,done,105.24919121271701
3,83.00845293735533,126.05224609375,86.40398428733515,212.45398428733515,86.40398428733515,191.65317550005216,done,105.24919121271701
4,105.249191212717,126.05224609375,86.40398428733515,212.45398428733515,86.40398428733515,191.65317550005216,done,105.24919121271701
10,88.71629695633389,126.05224609375,241.33267680338884,367.3826768033889,,,past_due,
11,84.93988286341744,126.05224609375,241.33267680338884,367.3826768033889,,,past_due,
12,116.44630880935,126.05224609375,241.33267680338884,367.3826768033889,,,past_due,
13,99.36163373873428,126.05224609375,241.33267680338884,367.3826768033889,,,past_due,
14,83.42596316138733,126.05224609375,241.33267680338884,367.3826768033889,,,past_due,
5,85.1346141468309,126.05224609375,125.02207080887231,251.0720708088723,191.65317550005216,306.0124025325928,past_due,180.99033172372046
6,93.22382356258991,126.05224609375,125.02207080887231,251.0720708088723,191.65317550005216,306.0124025325928,past_due,180.99033172372046
7,95.13664687079915,126.05224609375,125.02207080887231,251.0720708088723,191.65317550005216,306.0124025325928,past_due,180.99033172372046
8,98.40040837749476,126.05224609375,125.02207080887231,251.0720708088723,191.65317550005216,306.0124025325928,past_due,180.99033172372046
9,114.3592270325406,126.05224609375,125.02207080887231,251.0720708088723,191.65317550005216,306.0124025325928,past_due,180.99033172372046
15,81.43932724561253,126.05224609375,822.7233455971382,948.773345597138,822.7233455971382,940.349838757676,done,117.62649316053785
16,87.26808398542639,126.05224609375,822.7233455971382,948.773345597138,822.7233455971382,940.349838757676,done,117.62649316053785
17,84.09636526528182,126.05224609375,822.7233455971382,948.773345597138,822.7233455971382,940.349838757676,done,117.62649316053785
18,117.62649316053783,126.05224609375,822.7233455971382,948.773345597138,822.7233455971382,940.349838757676,done,117.62649316053785
19,82.17163518521565,126.05224609375,822.7233455971382,948.773345597138,822.7233455971382,940.349838757676,done,117.62649316053785
20,93.63218724814487,126.05224609375,834.4777534888656,960.5277534888656,940.349838757676,1058.8531780900453,past_due,224.3754246011797
21,99.92786793216528,126.05224609375,834.4777534888656,960.5277534888656,940.349838757676,1058.8531780900453,past_due,224.3754246011797
22,84.13781829487537,126.05224609375,834.4777534888656,960.5277534888656,940.349838757676,1058.8531780900453,past_due,224.3754246011797
23,84.56384079758446,126.05224609375,834.4777534888656,960.5277534888656,940.349838757676,1058.8531780900453,past_due,224.3754246011797
24,89.8737776877921,126.05224609375,834.4777534888656,960.5277534888656,940.349838757676,1058.8531780900453,past_due,224.3754246011797
25,118.50333933236917,126.05224609375,838.545871292671,964.595871292671,940.349838757676,1058.8531780900453,past_due,220.30730679737428
26,84.10863285395584,126.05224609375,838.545871292671,964.595871292671,940.349838757676,1058.8531780900453,past_due,220.30730679737428
27,86.47940489249562,126.05224609375,838.545871292671,964.595871292671,940.349838757676,1058.8531780900453,past_due,220.30730679737428
28,93.65852351435004,126.05224609375,838.545871292671,964.595871292671,940.349838757676,1058.8531780900453,past_due,220.30730679737428
29,81.85478319796725,126.05224609375,838.545871292671,964.595871292671,940.349838757676,1058.8531780900453,past_due,220.30730679737428
30,94.28726353972634,126.05224609375,890.6911404587225,1016.7411404587224,940.349838757676,1058.8531780900453,past_due,168.16203763132273
31,84.55632817565872,126.05224609375,890.6911404587225,1016.7411404587224,940.349838757676,1058.8531780900453,past_due,168.16203763132273
32,91.44505096380004,126.05224609375,890.6911404587225,1016.7411404587224,940.349838757676,1058.8531780900453,past_due,168.16203763132273
33,91.73238460622308,126.05224609375,890.6911404587225,1016.7411404587224,940.349838757676,1058.8531780900453,past_due,168.16203763132273
34,84.0988426787422,126.05224609375,890.6911404587225,1016.7411404587224,940.349838757676,1058.8531780900453,past_due,168.16203763132273
35,105.74511485201452,126.05224609375,962.1041690344708,1088.154169034471,1058.8531780900453,1164.5982929420595,past_due,202.4941239075887
36,84.57220864786747,126.05224609375,962.1041690344708,1088.154169034471,1058.8531780900453,1164.5982929420595,past_due,202.4941239075887
37,85.26908877069512,126.05224609375,962.1041690344708,1088.154169034471,1058.8531780900453,1164.5982929420595,past_due,202.4941239075887
38,82.24005001693938,126.05224609375,962.1041690344708,1088.154169034471,1058.8531780900453,1164.5982929420595,past_due,202.4941239075887
39,84.76414327636381,126.05224609375,962.1041690344708,1088.154169034471,1058.8531780900453,1164.5982929420595,past_due,202.4941239075887
40,97.27379307846996,126.05224609375,1128.558596774429,1254.6085967744286,1164.5982929420595,1264.913743022095,past_due,136.3551462476662
41,83.73689234852817,126.05224609375,1128.558596774429,1254.6085967744286,1164.5982929420595,1264.913743022095,past_due,136.3551462476662
42,88.90695187596252,126.05224609375,1128.558596774429,1254.6085967744286,1164.5982929420595,1264.913743022095,past_due,136.3551462476662
43,88.19228390335056,126.05224609375,1128.558596774429,1254.6085967744286,1164.5982929420595,1264.913743022095,past_due,136.3551462476662
44,100.31545008003545,126.05224609375,1128.558596774429,1254.6085967744286,1164.5982929420595,1264.913743022095,past_due,136.3551462476662
45,81.57786018312443,126.05224609375,1321.0930654414426,1447.1430654414426,1321.0930654414426,1417.3674367887795,done,96.27437134733691
46,96.2743713473369,126.05224609375,1321.0930654414426,1447.1430654414426,1321.0930654414426,1417.3674367887795,done,96.27437134733691
