JobId,Length,LengthP99,Admitted,Deadline,Started,Finished,State,Latency
0,195.35834164177908,236.7547607421875,172.8079685746703,883.0579685746703,180.3467589999964,381.54636599999594,done,201.1996069999995
1,190.8271665320088,236.7547607421875,172.8079685746703,883.0579685746703,180.3467589999964,578.8342919999973,done,398.48753300000084
2,187.69896243810595,236.7547607421875,172.8079685746703,883.0579685746703,180.3467589999964,579.9779559999944,done,399.631196999998
3,165.01408822892554,236.7547607421875,172.8079685746703,883.0579685746703,180.3467589999964,800.5848729999956,done,620.2381139999992
4,202.08198535452837,236.7547607421875,172.8079685746703,883.0579685746703,180.3467589999964,800.7249299999987,done,620.3781710000023
5,168.55769024471817,236.7547607421875,250.04414161774463,960.2941416177446,260.85138799999913,1028.2603469999963,past_due,767.4089589999973
6,182.0397059376499,236.7547607421875,250.04414161774463,960.2941416177446,260.85138799999913,1028.7699390000002,past_due,767.918551000001
7,185.22774478466528,236.7547607421875,250.04414161774463,960.2941416177446,260.85138799999913,1222.3272699999975,past_due,961.4758819999984
8,190.6673472958246,236.7547607421875,250.04414161774463,960.2941416177446,260.85138799999913,1223.0945119999997,past_due,962.2431240000004
9,217.26537838756764,236.7547607421875,250.04414161774463,960.2941416177446,260.85138799999913,1222.511047999998,past_due,961.6596599999988
10,174.52716159388982,236.7547607421875,482.66535360677767,1192.9153536067777,496.9535050000013,1455.0387380000034,past_due,958.085233000002
11,168.23313810569573,236.7547607421875,482.66535360677767,1192.9153536067777,496.9535050000013,1455.7294389999997,past_due,958.7759339999984
12,220.74384801558327,236.7547607421875,482.66535360677767,1192.9153536067777,496.9535050000013,1457.9705690000014,past_due,961.017064
13,192.26938956455712,236.7547607421875,482.66535360677767,1192.9153536067777,496.9535050000013,1633.171417000004,past_due,1136.2179120000028
14,165.7099386023122,236.7547607421875,482.66535360677767,1192.9153536067777,496.9535050000013,1634.2816900000025,past_due,1137.3281850000012
15,162.39887874268757,236.7547607421875,1645.4466911942764,2355.6966911942764,1664.2172139999966,1838.4356529999973,done,174.21843900000056
16,172.11347330904397,236.7547607421875,1645.4466911942764,2355.6966911942764,1664.2172139999966,2016.9259709999951,done,352.70875699999846
17,166.82727544213637,236.7547607421875,1645.4466911942764,2355.6966911942764,1664.2172139999966,2016.937061999996,done,352.71984799999956
