Timestamp,LengthUS,LatencyUS,State,EName
96.50707899999907,83008.45,110996.30500000046,done,
96.50707899999907,98496.3,110738.66800000331,done,
96.50707899999907,101215.00399999999,235268.43299999455,done,
96.50707899999907,105249.19,235349.08599999937,done,
137.43271399999867,95136.65000000001,302461.3350000038,done,
96.50707899999907,96619.38,344531.22500000434,done,
137.43271399999867,93223.82,411445.7579999993,done,
137.43271399999867,98400.406,411008.29300000187,done,
257.90139199999976,83425.96399999999,417252.35799999896,done,
137.43271399999867,85134.61,538002.1309999989,done,
137.43271399999867,114359.23,536498.0740000007,done,
257.90139199999976,84939.88,542231.729000001,done,
257.90139199999976,88716.29,541732.5319999974,done,
257.90139199999976,116446.31,540684.413000001,done,
257.90139199999976,99361.63,652591.9820000042,done,
839.9855059999973,81439.33,202232.5909999978,done,
839.9855059999973,82171.64,202154.24700000283,done,
839.9855059999973,117626.49500000001,200728.92099999962,done,
839.9855059999973,84096.37,307224.4890000064,done,
852.7961609999984,93632.18999999999,294104.8709999947,done,
839.9855059999973,87268.08,307178.2710000051,done,
852.7961609999984,89873.78,408250.5780000005,done,
852.7961609999984,84137.82,409588.60499999614,done,
852.7961609999984,84563.84,409273.1970000045,done,
852.7961609999984,99927.87,407420.682999998,done,
857.0009600000049,84108.63500000001,533563.381999997,done,
857.0009600000049,81854.78,534616.5200000001,done,
857.0009600000049,118503.34,533688.1079999998,done,
857.0009600000049,86479.41,534360.7590000019,done,
909.965956,84556.33,585743.751999999,done,
857.0009600000049,93658.51999999999,638386.8530000001,done,
909.965956,84098.85,586651.8149999962,done,
909.965956,91732.38,585373.3779999999,done,
909.965956,94287.26000000001,688830.8629999998,done,
909.965956,91445.04999999999,690229.9450000058,done,
985.8855889999977,84764.145,614490.5049999992,done,
985.8855889999977,82240.05,615588.7239999984,done,
1152.6260699999984,88192.28,563067.7799999972,done,
985.8855889999977,105745.12,728535.1169999999,done,
985.8855889999977,85269.09000000001,729138.6809999949,done,
985.8855889999977,84572.20999999999,730230.8910000051,done,
1152.6260699999984,100315.45,673938.4050000012,done,
1152.6260699999984,83736.89,676060.8450000021,done,
1348.5647739999986,84491.69,479372.77500000165,done,
1152.6260699999984,88906.95,675615.1359999976,done,
1152.6260699999984,97273.796,675163.4889999991,done,
1364.3649730000034,103333.94,579412.6290000037,done,
1348.5647739999986,85487.686,595608.2060000014,done,
1348.5647739999986,96274.37000000001,595358.044000001,done,
1348.5647739999986,84090.56,596780.0120000035,done,
1348.5647739999986,81577.86,597313.5289999973,done,
1364.3649730000034,87704.33,692112.3129999955,done,
1364.3649730000034,83329.285,692996.4569999996,done,
1364.3649730000034,92767.166,692921.0160000068,done,
1565.039843999999,80541.84999999999,493020.8649999983,done,
1364.3649730000034,100166.64,693068.0099999976,done,
1854.2308770000018,93385.3,306196.596999996,done,
1565.039843999999,92805.72499999999,596758.9979999985,done,
1565.039843999999,90294.74,597269.5110000004,done,
1565.039843999999,86462.65,598032.8890000024,done,
1565.039843999999,86818.47,597787.3170000052,done,
1854.2308770000018,82675.68,436374.31900000223,done,
1854.2308770000018,117449.425,434627.5360000007,done,
1854.2308770000018,90139.86,436073.6379999963,done,
1854.2308770000018,80546.455,437888.29699999356,done,
1860.5152929999967,95170.64,430638.719000001,done,
1860.5152929999967,81240.45999999999,550201.653000002,done,
1860.5152929999967,82122.54,550140.1139999942,done,
1860.5152929999967,96250.1,549485.4680000003,done,
1989.4624139999942,87238.976,422318.82600000146,done,
1989.4624139999942,107067.56,421450.4770000005,done,
1860.5152929999967,80420.05,551605.3240000005,done,
1989.4624139999942,92741.01000000001,541948.0770000007,done,
1989.4624139999942,109647.675,541281.8560000048,done,
1989.4624139999942,102096.54999999999,542087.6980000031,done,
2494.847035999999,81332.21,141982.8009999975,done,
2494.847035999999,86396.06499999999,141359.52699999875,done,
2494.847035999999,88790.955,141492.58799999842,done,
2494.847035999999,85685.32,142443.8600000002,done,
2494.847035999999,95058.2,141848.10700000127,done,
3355.3734140000015,81100.14,92162.84600000079,done,
3372.7070220000023,104200.56999999999,216137.35900000107,done,
3355.3734140000015,122218.636,232375.11199999973,done,
3355.3734140000015,81097.0,234435.95799999882,done,
3355.3734140000015,90106.44,233362.7120000017,done,
3372.7070220000023,109462.61,216062.14999999906,done,
3355.3734140000015,94984.79000000001,233091.1649999976,done,
3372.7070220000023,107105.73999999999,347170.1239999945,done,
3372.7070220000023,121962.93,346657.83000000514,done,
3372.7070220000023,84389.66,348819.6770000016,done,
3837.8305859999964,80306.11399999999,87275.41500000058,done,
3837.8305859999964,80604.19,219242.84099999626,done,
3837.8305859999964,90897.194,218471.04799999783,done,
3837.8305859999964,88103.485,219153.47200000213,done,
3869.139663999995,113339.44,188770.54899999735,done,
3869.139663999995,83312.83600000001,189739.95099999997,done,
3869.139663999995,83297.386,190274.9770000014,done,
3837.8305859999964,80126.85,221880.4299999988,done,
