Timestamp,LengthUS,LatencyUS,State,EName
95.04291199999716,83008.45,101083.62500000112,done,
95.04291199999716,98496.3,211978.6459999986,done,
95.04291199999716,101215.00399999999,211902.45400000407,done,
95.04291199999716,105249.19,319480.0139999998,done,
95.04291199999716,96619.38,320919.9929999969,done,
134.2453999999998,95136.65000000001,395101.75400000234,done,
134.2453999999998,98400.406,395150.9429999973,done,
134.2453999999998,93223.82,514076.9079999998,done,
134.2453999999998,85134.61,515138.6940000009,done,
134.2453999999998,114359.23,514325.36400000117,done,
251.2264559999967,83425.96399999999,506255.07200000185,done,
251.2264559999967,84939.88,506210.8309999971,done,
251.2264559999967,99361.63,506076.02899999905,done,
251.2264559999967,88716.29,633068.4200000007,done,
251.2264559999967,116446.31,632919.5400000032,done,
833.4312830000054,81439.33,167750.96000000645,done,
833.4312830000054,84096.37,167052.9639999998,done,
833.4312830000054,87268.08,166946.13300000326,done,
833.4312830000054,117626.49500000001,286404.2220000016,done,
833.4312830000054,82171.64,287892.46499999875,done,
845.4743929999968,93632.18999999999,275340.5070000028,done,
845.4743929999968,84563.84,385948.9230000008,done,
845.4743929999968,84137.82,386956.3800000009,done,
845.4743929999968,99927.87,385448.90099999664,done,
845.4743929999968,89873.78,386637.6860000003,done,
849.7871100000048,84108.63500000001,491701.27100000373,done,
849.7871100000048,81854.78,495395.67400000093,done,
849.7871100000048,86479.41,495195.479000003,done,
849.7871100000048,93658.51999999999,495163.7519999963,done,
905.3641090000019,84098.85,558682.7169999963,done,
849.7871100000048,118503.34,613630.2339999987,done,
905.3641090000019,84556.33,558997.5010000004,done,
905.3641090000019,91445.04999999999,559012.4880000005,done,
905.3641090000019,94287.26000000001,662667.2239999962,done,
978.2810199999949,82240.05,591486.6940000039,done,
978.2810199999949,84572.20999999999,590888.0759999988,done,
905.3641090000019,91732.38,663791.7420000008,done,
978.2810199999949,105745.12,710920.1239999976,done,
1148.6791819999999,83736.89,542926.4719999977,done,
978.2810199999949,84764.145,712193.9190000006,done,
978.2810199999949,85269.09000000001,712053.1389999982,done,
1148.6791819999999,88906.95,649392.3479999992,done,
1148.6791819999999,97273.796,649492.427999995,done,
1148.6791819999999,100315.45,648885.8579999999,done,
1342.0927480000028,84491.69,457798.52300000103,done,
1148.6791819999999,88192.28,651843.6210000047,done,
1342.0927480000028,85487.686,561403.1900000001,done,
1342.0927480000028,81577.86,562989.8780000033,done,
1342.0927480000028,84090.56,562753.9179999985,done,
1342.0927480000028,96274.37000000001,561598.1979999987,done,
1358.7408790000045,100166.64,545861.3210000038,done,
1358.7408790000045,92767.166,656349.984000002,done,
1358.7408790000045,83329.285,657448.8949999945,done,
1358.7408790000045,103333.94,655666.0099999973,done,
1358.7408790000045,87704.33,657344.0640000001,done,
1561.7693390000059,90294.74,453074.8599999939,done,
1561.7693390000059,86818.47,551828.8920000031,done,
1561.7693390000059,86462.65,552889.0960000013,done,
1561.7693390000059,80541.84999999999,553732.4940000019,done,
1561.7693390000059,92805.72499999999,551858.5020000017,done,
1850.922047,82675.68,264736.16999999905,done,
1850.922047,93385.3,390205.5030000042,done,
1850.922047,80546.455,391621.4620000034,done,
1850.922047,117449.425,390001.3960000024,done,
1857.280224000002,80420.05,385640.76899999834,done,
1850.922047,90139.86,391124.31100000575,done,
1857.280224000002,95170.64,493774.34099999815,done,
1857.280224000002,96250.1,493763.8640000017,done,
1857.280224000002,82122.54,494466.80500000186,done,
1857.280224000002,81240.45999999999,495148.5489999996,done,
1986.214125999999,102096.54999999999,365919.0579999958,done,
1986.214125999999,92741.01000000001,366394.7500000049,done,
1986.214125999999,107067.56,478585.35900000023,done,
1986.214125999999,87238.976,480177.62399999955,done,
1986.214125999999,109647.675,478973.75600000203,done,
2495.0309179999967,85685.32,95575.94999999707,done,
2495.0309179999967,95058.2,200180.1709999995,done,
2495.0309179999967,88790.955,200969.27899999885,done,
2495.0309179999967,86396.06499999999,201499.5930000012,done,
2495.0309179999967,81332.21,202703.3390000028,done,
3351.6412009999985,81097.0,93553.89499999944,done,
3351.6412009999985,90106.44,214596.58799999914,done,
3351.6412009999985,122218.636,214170.16099999842,done,
3372.1014219999997,104200.56999999999,195068.39800000365,done,
3351.6412009999985,81100.14,215602.31099999783,done,
3351.6412009999985,94984.79000000001,214915.28100000322,done,
3372.1014219999997,84389.66,196091.82900000378,done,
3372.1014219999997,107105.73999999999,195375.52800000669,done,
3372.1014219999997,121962.93,319162.4919999967,done,
3372.1014219999997,109462.61,319667.2280000001,done,
3835.1136200000037,80604.19,88020.74700000162,done,
3835.1136200000037,80306.11399999999,184894.5939999993,done,
3835.1136200000037,80126.85,186145.55899999628,done,
3865.830176000003,80222.9,155813.91699999615,done,
3865.830176000003,83297.386,155782.9029999951,done,
3835.1136200000037,90897.194,185489.47800000093,done,
3865.830176000003,83312.83600000001,155814.1180000021,done,
3835.1136200000037,88103.485,186235.7560000021,done,
3865.830176000003,113339.44,274443.0190000031,done,
3865.830176000003,96114.37,275167.0699999948,done,
4267.445358999998,84715.5,91933.4749999976,done,
4267.445358999998,83210.64,92889.93399999867,done,
4267.445358999998,87240.96,192531.68600000237,done,
4267.445358999998,88081.856,193102.08099999925,done,
4267.445358999998,96234.245,193636.29200000077,done,
4409.187940000003,94738.93,197037.22300000238,done,
4409.187940000003,134923.63,196702.45900000082,done,
4409.187940000003,81611.56,199036.30000000304,done,
4377.548121,86380.04,228996.1589999976,done,
4377.548121,120934.39499999999,228234.58399999907,done,
4377.548121,82492.09999999999,231197.16899999787,done,
4377.548121,84115.02,230226.88900000078,done,
4377.548121,90384.61,229062.82599999628,done,
4409.187940000003,91294.03000000001,325018.08299999626,done,
4409.187940000003,84551.98,325943.1700000022,done,
4502.361856000003,81491.13,233537.63400000104,done,
4502.361856000003,124347.3,231784.50700000042,done,
4502.361856000003,85115.31999999999,233240.5539999982,done,
4502.361856000003,104049.644,232370.40400000097,done,
4502.361856000003,87665.25,232986.43300000066,done,
4971.050716000005,88052.826,95624.36699999921,done,
4971.050716000005,83425.39,203815.75799999753,done,
4971.050716000005,92151.31,202883.68300000313,done,
4971.050716000005,88089.516,203521.5150000056,done,
4971.050716000005,104075.806,203019.29500000426,done,
5101.611964000003,84365.776,178333.96999999706,done,
5101.611964000003,83985.28,178941.7349999951,done,
5101.611964000003,81291.38,179820.43100000313,done,
5101.611964000003,88040.504,178888.9239999989,done,
5101.611964000003,98550.38500000001,178584.06199999875,done,
5176.112312000005,83150.406,208708.15399999998,done,
5176.112312000005,80142.28,209631.97800000443,done,
5176.112312000005,93353.66,208613.61800000112,done,
5176.112312000005,80111.77,210859.54200000144,done,
5176.112312000005,97818.18,208157.90099999987,done,
5302.730113999998,86661.8,236292.5159999989,done,
5302.730113999998,84324.32,236911.20600000204,done,
5302.730113999998,82360.34999999999,237731.98100000314,done,
5302.730113999998,83505.19,237380.6339999973,done,
5302.730113999998,145079.36000000002,236960.84600000235,done,
5362.065524000005,95541.23,177748.70099999872,done,
5362.065524000005,99017.33,177365.75499999675,done,
5362.065524000005,87748.03,178677.5449999993,done,
5362.065524000005,83975.67,179376.96199999918,done,
5362.065524000005,99448.40999999999,300759.1299999959,done,
5439.094245,82529.93,226465.05999999534,done,
5500.996162999996,80132.26000000001,164976.49400000114,done,
5500.996162999996,94819.25,162902.53000000375,done,
5439.094245,83440.08,226454.07699999964,done,
5439.094245,91776.05,226257.44199999786,done,
5500.996162999996,84907.25,163725.37299999833,done,
5439.094245,114934.64,226104.41900000212,done,
5439.094245,82682.0,227472.79699999723,done,
5605.229291999996,83301.29,160000.75199999486,done,
5500.996162999996,83855.12,263710.82200000016,done,
5500.996162999996,82761.94,264368.07400000363,done,
5605.229291999996,87981.8,160273.94799999683,done,
5605.229291999996,80573.61,161687.34600000078,done,
5605.229291999996,83937.43000000001,160980.5840000007,done,
5605.229291999996,90853.39,160639.7869999938,done,
5738.693468999998,82982.83,149295.6459999988,done,
5738.693468999998,80344.03,149898.57600000533,done,
5738.693468999998,113951.68,148371.20500000368,done,
5738.693468999998,83502.68,149540.79700000022,done,
5738.693468999998,91441.20999999999,149210.41699999903,done,
5814.731882,97578.27,188609.3470000034,done,
5814.731882,93239.49,189446.2579999967,done,
5814.731882,82245.544,191014.17299999922,done,
5814.731882,107240.06,188544.43100000394,done,
5814.731882,84591.24,190661.25999999885,done,
6105.355949999997,85903.114,94128.56899999866,done,
6105.355949999997,111896.965,219332.80899999375,done,
6105.355949999997,92578.53,220225.2629999961,done,
6105.355949999997,99434.70000000001,220271.80099999555,done,
6105.355949999997,83007.95999999999,221488.30999999802,done,
6411.810744000002,93271.385,109892.86200000237,done,
6411.810744000002,88403.2,230815.9159999974,done,
6411.810744000002,82259.76,232382.31599999891,done,
6411.810744000002,86173.7,231933.4449999957,done,
6411.810744000002,110634.18000000001,230708.97400000234,done,
6566.140650000001,81700.27,196247.43199999983,done,
6566.140650000001,114760.39,194647.27000000436,done,
6566.140650000001,102778.656,195425.7810000044,done,
6566.140650000001,96719.696,196238.4770000014,done,
6566.140650000001,83691.54000000001,196885.49899999687,done,
6765.482874000001,80886.59,97647.61000000277,done,
6765.482874000001,92395.76,204432.65400000144,done,
6765.482874000001,91380.424,204911.67000000132,done,
6765.482874000001,80481.53000000001,206132.08600000376,done,
6765.482874000001,83129.59999999999,205489.79600000195,done,
6950.457524000005,80929.886,124513.96600000208,done,
6950.457524000005,83494.514,124400.23300000292,done,
6950.457524000005,80301.93,125508.98299999602,done,
6950.457524000005,80417.046,125302.09999999897,done,
6950.457524000005,93784.13399999999,124437.56700000109,done,
7031.306346999998,83148.62999999999,140444.1279999986,done,
7031.306346999998,85780.06999999999,140293.27200000096,done,
7031.306346999998,80777.15000000001,141664.95700000325,done,
7031.306346999998,80749.79999999999,142403.48500000266,done,
7031.306346999998,88850.815,140136.43999999913,done,
7335.798742000006,82498.98,97877.34100000023,done,
7335.798742000006,83106.08,210891.04300000373,done,
7335.798742000006,85241.29999999999,210975.23099999904,done,
7335.798742000006,99402.09,210820.92100000693,done,
7346.354931000002,82963.47,201539.87900000202,done,
7335.798742000006,102679.59999999999,210894.40099999734,done,
7346.354931000002,97573.555,200998.12000000128,done,
7346.354931000002,80432.31,202213.52400000114,done,
7346.354931000002,88009.96,201623.70900000326,done,
7346.354931000002,109493.47,200940.38199999888,done,
7683.469258000005,81613.58,94656.59399999992,done,
7683.469258000005,83938.42,197767.31899999332,done,
7694.788271000005,81980.15599999999,187542.96699999884,done,
7683.469258000005,86700.584,198234.01000000018,done,
7683.469258000005,89664.406,198045.99799999778,done,
7683.469258000005,100991.1,197893.82900000163,done,
7694.788271000005,98867.75,186099.53899999708,done,
7694.788271000005,83886.246,187015.2790000006,done,
7694.788271000005,97452.58,186926.6579999973,done,
7694.788271000005,83625.86,187940.29699999726,done,
7859.337140000003,107021.78000000001,144752.6859999968,done,
7859.337140000003,90714.386,146450.73900000227,done,
7859.337140000003,93477.06999999999,145905.4359999996,done,
7859.337140000003,83425.43000000001,147298.06700000126,done,
7859.337140000003,80862.86,147880.47300000073,done,
8161.105912999999,81839.0,96913.56200000456,done,
8161.105912999999,80486.14,190076.93199999665,done,
8161.105912999999,82333.93,188643.63700000552,done,
8161.105912999999,81677.88,189832.3560000037,done,
8161.105912999999,88697.235,188532.31599999988,done,
8437.765755,85410.31999999999,95802.51399999895,done,
8437.765755,87478.19499999999,217983.79400000555,done,
8437.765755,103218.37999999999,217559.7290000013,done,
8437.765755,89009.02,218260.51699999737,done,
8437.765755,107130.6,217624.2200000047,done,
