Timestamp,LengthUS,LatencyUS,State,EName
94.7180249999983,83008.45,98285.20300000321,done,
94.7180249999983,96619.38,208609.63799999867,done,
94.7180249999983,98496.3,208606.9740000056,done,
94.7180249999983,105249.19,323155.82199999684,done,
94.7180249999983,101215.00399999999,323650.040000004,done,
135.5754010000055,114359.23,400207.7630000045,done,
135.5754010000055,93223.82,401166.1810000007,done,
135.5754010000055,98400.406,504806.04099999485,done,
135.5754010000055,95136.65000000001,505202.6449999971,done,
135.5754010000055,85134.61,505979.6359999993,done,
256.4530100000011,83425.96399999999,504804.5679999973,done,
256.4530100000011,116446.31,502823.3770000057,done,
256.4530100000011,88716.29,503663.83699999773,done,
256.4530100000011,84939.88,611158.0500000003,done,
256.4530100000011,99361.63,610610.1900000027,done,
839.7152590000005,87268.08,151996.69599999767,done,
839.7152590000005,117626.49500000001,151985.848999999,done,
839.7152590000005,82171.64,153304.8610000023,done,
839.7152590000005,81439.33,254198.28100000074,done,
839.7152590000005,84096.37,253180.33599999978,done,
851.6656239999975,89873.78,242104.3659999995,done,
851.6656239999975,84137.82,351399.66000000556,done,
851.6656239999975,93632.18999999999,350401.07300000044,done,
851.6656239999975,84563.84,351192.4349999944,done,
851.6656239999975,99927.87,350424.22400000104,done,
856.2661980000012,81854.78,471507.0199999971,done,
856.2661980000012,84108.63500000001,470896.32999999507,done,
856.2661980000012,93658.51999999999,470180.70299999695,done,
856.2661980000012,118503.34,470010.35499999946,done,
913.3149430000012,84098.85,517387.7349999998,done,
913.3149430000012,91445.04999999999,517018.99700000096,done,
856.2661980000012,86479.41,573396.1430000036,done,
913.3149430000012,84556.33,517607.62100000336,done,
913.3149430000012,94287.26000000001,618791.4779999986,done,
913.3149430000012,91732.38,619271.3870000049,done,
989.7345650000025,84572.20999999999,543157.1919999954,done,
989.7345650000025,85269.09000000001,541811.985999999,done,
989.7345650000025,105745.12,653005.4309999968,done,
989.7345650000025,84764.145,654515.4159999953,done,
989.7345650000025,82240.05,656142.7580000014,done,
1156.6739650000054,100315.45,487346.03599999816,done,
1156.6739650000054,83736.89,593637.2940000041,done,
1156.6739650000054,88906.95,592821.2290000019,done,
1156.6739650000054,97273.796,592838.5469999994,done,
1351.1404130000046,84491.69,399363.11199999606,done,
1156.6739650000054,88192.28,593743.0550000045,done,
1351.1404130000046,85487.686,498272.6649999947,done,
1351.1404130000046,81577.86,499504.2530000049,done,
1351.1404130000046,84090.56,499265.42500000435,done,
1351.1404130000046,96274.37000000001,498464.77999999904,done,
1367.080976000001,83329.285,484092.8300000016,done,
1367.080976000001,92767.166,596164.0700000004,done,
1367.080976000001,100166.64,596276.9519999967,done,
1367.080976000001,103333.94,596219.2810000033,done,
1367.080976000001,87704.33,597247.8879999983,done,
1570.8583990000006,92805.72499999999,392146.24400000274,done,
1570.8583990000006,86818.47,492231.0589999981,done,
1570.8583990000006,80541.84999999999,493508.76699999446,done,
1570.8583990000006,90294.74,492417.15600000194,done,
1570.8583990000006,86462.65,493268.5970000037,done,
1859.413402999995,82675.68,204981.54300000236,done,
1865.677163000004,81240.45999999999,324992.4879999995,done,
1859.413402999995,117449.425,330147.9479999969,done,
1859.413402999995,80546.455,332025.0250000001,done,
1859.413402999995,93385.3,330875.3590000038,done,
1859.413402999995,90139.86,331427.1439999956,done,
1865.677163000004,82122.54,442136.16199999704,done,
1865.677163000004,80420.05,443558.5989999993,done,
1865.677163000004,96250.1,442345.7529999979,done,
1865.677163000004,95170.64,442944.267999998,done,
1994.417105000004,109647.675,314202.0690000038,done,
1994.417105000004,87238.976,315585.6999999997,done,
1994.417105000004,102096.54999999999,432610.4789999974,done,
1994.417105000004,92741.01000000001,433074.76600000425,done,
1994.417105000004,107067.56,432741.58799999894,done,
2503.5161899999985,95058.2,105404.44400000127,done,
2503.5161899999985,85685.32,201022.10799999654,done,
2503.5161899999985,88790.955,200567.9430000029,done,
2503.5161899999985,81332.21,202020.7340000013,done,
2503.5161899999985,86396.06499999999,201262.75600000552,done,
3362.7333490000055,81097.0,94384.69599999877,done,
3362.7333490000055,94984.79000000001,224820.2070000005,done,
3362.7333490000055,81100.14,225563.0750000037,done,
3362.7333490000055,90106.44,226029.31299999796,done,
3380.8285540000034,121962.93,207619.4250000043,done,
3380.8285540000034,109462.61,208094.26800000353,done,
3380.8285540000034,107105.73999999999,208605.9730000045,done,
3362.7333490000055,122218.636,226529.84499999462,done,
3380.8285540000034,84389.66,320327.0789999948,done,
3380.8285540000034,104200.56999999999,320112.3400000014,done,
3841.5445170000057,80306.11399999999,97480.22099999787,done,
3841.5445170000057,88103.485,223987.40999999945,done,
3841.5445170000057,80604.19,224588.212999997,done,
3841.5445170000057,80126.85,225554.07000000117,done,
3872.9306000000033,113339.44,192181.64200000133,done,
3872.9306000000033,83297.386,193752.52500000072,done,
3841.5445170000057,90897.194,224602.89599999328,done,
3872.9306000000033,80222.9,194633.5550000029,done,
3872.9306000000033,83312.83600000001,297494.909000001,done,
3872.9306000000033,96114.37,297200.17700000055,done,
4276.692508000004,84715.5,97825.7290000002,done,
4276.692508000004,88081.856,197126.0600000022,done,
4276.692508000004,87240.96,197692.35200000423,done,
4276.692508000004,83210.64,198806.53499999567,done,
4276.692508000004,96234.245,197687.4950000038,done,
4386.596803000004,90384.61,240753.32399999638,done,
4386.596803000004,120934.39499999999,240767.66700000007,done,
4415.432387999997,91294.03000000001,212490.51200000223,done,
4415.432387999997,94738.93,212082.4650000017,done,
