JobId,Length,LengthP99,Admitted,Deadline,Started,Finished,State,Latency
0,101.21500498506744,126.05224609375,86.40398428733515,464.5539842873352,94.7180249999983,193.0032280000015,done,98.2852030000032
1,98.49629991920528,126.05224609375,86.40398428733515,464.5539842873352,94.7180249999983,303.32766299999696,done,208.60963799999865
2,96.61937746286355,126.05224609375,86.40398428733515,464.5539842873352,94.7180249999983,303.3249990000039,done,208.6069740000056
3,83.00845293735533,126.05224609375,86.40398428733515,464.5539842873352,94.7180249999983,417.8738469999951,done,323.1558219999968
4,105.249191212717,126.05224609375,86.40398428733515,464.5539842873352,94.7180249999983,418.3680650000023,done,323.65004000000397
5,85.1346141468309,126.05224609375,125.02207080887231,503.17207080887226,135.5754010000055,535.78316400001,past_due,400.2077630000045
6,93.22382356258991,126.05224609375,125.02207080887231,503.17207080887226,135.5754010000055,536.7415820000062,past_due,401.1661810000007
7,95.13664687079915,126.05224609375,125.02207080887231,503.17207080887226,135.5754010000055,640.3814420000003,past_due,504.8060409999949
8,98.40040837749476,126.05224609375,125.02207080887231,503.17207080887226,135.5754010000055,640.7780460000026,past_due,505.2026449999971
9,114.3592270325406,126.05224609375,125.02207080887231,503.17207080887226,135.5754010000055,641.5550370000049,past_due,505.9796359999993
10,88.71629695633389,126.05224609375,241.33267680338884,619.4826768033888,256.4530100000011,761.2575779999984,past_due,504.8045679999973
11,84.93988286341744,126.05224609375,241.33267680338884,619.4826768033888,256.4530100000011,759.2763870000067,past_due,502.8233770000057
12,116.44630880935,126.05224609375,241.33267680338884,619.4826768033888,256.4530100000011,760.1168469999988,past_due,503.66383699999767
13,99.36163373873428,126.05224609375,241.33267680338884,619.4826768033888,256.4530100000011,867.6110600000013,past_due,611.1580500000002
14,83.42596316138733,126.05224609375,241.33267680338884,619.4826768033888,256.4530100000011,867.0632000000038,past_due,610.6101900000027
15,81.43932724561253,126.05224609375,822.7233455971382,1200.8733455971385,839.7152590000005,991.7119549999982,done,151.99669599999766
16,87.26808398542639,126.05224609375,822.7233455971382,1200.8733455971385,839.7152590000005,991.7011079999995,done,151.985848999999
17,84.09636526528182,126.05224609375,822.7233455971382,1200.8733455971385,839.7152590000005,993.0201200000029,done,153.3048610000023
18,117.62649316053783,126.05224609375,822.7233455971382,1200.8733455971385,839.7152590000005,1093.9135400000014,done,254.19828100000078
19,82.17163518521565,126.05224609375,822.7233455971382,1200.8733455971385,839.7152590000005,1092.8955950000002,done,253.18033599999976
20,93.63218724814487,126.05224609375,834.4777534888656,1212.6277534888654,851.6656239999975,1093.769989999997,done,242.10436599999952
21,99.92786793216528,126.05224609375,834.4777534888656,1212.6277534888654,851.6656239999975,1203.065284000003,done,351.3996600000056
22,84.13781829487537,126.05224609375,834.4777534888656,1212.6277534888654,851.6656239999975,1202.066696999998,done,350.40107300000045
23,84.56384079758446,126.05224609375,834.4777534888656,1212.6277534888654,851.6656239999975,1202.858058999992,done,351.1924349999944
24,89.8737776877921,126.05224609375,834.4777534888656,1212.6277534888654,851.6656239999975,1202.0898479999985,done,350.42422400000106
25,118.50333933236917,126.05224609375,838.545871292671,1216.695871292671,856.2661980000012,1327.7732179999982,past_due,471.5070199999971
26,84.10863285395584,126.05224609375,838.545871292671,1216.695871292671,856.2661980000012,1327.1625279999962,past_due,470.89632999999515
27,86.47940489249562,126.05224609375,838.545871292671,1216.695871292671,856.2661980000012,1326.446900999998,past_due,470.1807029999969
28,93.65852351435004,126.05224609375,838.545871292671,1216.695871292671,856.2661980000012,1326.2765530000006,past_due,470.01035499999944
29,81.85478319796725,126.05224609375,838.545871292671,1216.695871292671,913.3149430000012,1430.702678000001,past_due,517.3877349999998
30,94.28726353972634,126.05224609375,890.6911404587225,1268.8411404587223,913.3149430000012,1430.3339400000023,past_due,517.0189970000009
31,84.55632817565872,126.05224609375,890.6911404587225,1268.8411404587223,856.2661980000012,1429.6623410000047,past_due,573.3961430000037
32,91.44505096380004,126.05224609375,890.6911404587225,1268.8411404587223,913.3149430000012,1430.9225640000045,past_due,517.6076210000034
33,91.73238460622308,126.05224609375,890.6911404587225,1268.8411404587223,913.3149430000012,1532.106421,past_due,618.7914779999986
34,84.0988426787422,126.05224609375,890.6911404587225,1268.8411404587223,913.3149430000012,1532.586330000006,past_due,619.2713870000049
35,105.74511485201452,126.05224609375,962.1041690344708,1340.2541690344708,989.7345650000024,1532.8917569999976,past_due,543.1571919999953
36,84.57220864786747,126.05224609375,962.1041690344708,1340.2541690344708,989.7345650000024,1531.5465510000013,past_due,541.811985999999
37,85.26908877069512,126.05224609375,962.1041690344708,1340.2541690344708,989.7345650000024,1642.7399959999993,past_due,653.0054309999969
38,82.24005001693938,126.05224609375,962.1041690344708,1340.2541690344708,989.7345650000024,1644.2499809999977,past_due,654.5154159999953
39,84.76414327636381,126.05224609375,962.1041690344708,1340.2541690344708,989.7345650000024,1645.8773230000038,past_due,656.1427580000014
40,97.27379307846996,126.05224609375,1128.558596774429,1506.7085967744288,1156.6739650000054,1644.0200010000035,past_due,487.34603599999815
41,83.73689234852817,126.05224609375,1128.558596774429,1506.7085967744288,1156.6739650000054,1750.3112590000096,past_due,593.6372940000041
42,88.90695187596252,126.05224609375,1128.558596774429,1506.7085967744288,1156.6739650000054,1749.4951940000074,past_due,592.821229000002
43,88.19228390335056,126.05224609375,1128.558596774429,1506.7085967744288,1156.6739650000054,1749.5125120000048,past_due,592.8385469999995
44,100.31545008003545,126.05224609375,1128.558596774429,1506.7085967744288,1351.1404130000046,1750.5035250000008,past_due,399.3631119999961
50,83.32928785107961,126.05224609375,1336.1483726749548,1714.2983726749549,1156.6739650000054,1750.4170200000099,past_due,593.7430550000045
51,92.76716271035414,126.05224609375,1336.1483726749548,1714.2983726749549,1351.1404130000046,1849.4130779999994,past_due,498.2726649999947
52,87.70433234839668,126.05224609375,1336.1483726749548,1714.2983726749549,1351.1404130000046,1850.6446660000095,past_due,499.5042530000049
53,100.16664175704636,126.05224609375,1336.1483726749548,1714.2983726749549,1351.1404130000046,1850.405838000009,past_due,499.2654250000044
54,103.33393543417344,126.05224609375,1336.1483726749548,1714.2983726749549,1351.1404130000046,1849.6051930000037,past_due,498.46477999999905
45,81.57786018312443,126.05224609375,1321.0930654414426,1699.2430654414425,1367.080976000001,1851.1738060000027,past_due,484.0928300000016
46,96.2743713473369,126.05224609375,1321.0930654414426,1699.2430654414425,1367.080976000001,1963.2450460000014,past_due,596.1640700000004
47,84.49169059696037,126.05224609375,1321.0930654414426,1699.2430654414425,1367.080976000001,1963.3579279999976,past_due,596.2769519999966
48,84.09056181175842,126.05224609375,1321.0930654414426,1699.2430654414425,1367.080976000001,1963.3002570000044,past_due,596.2192810000033
49,85.48768726690204,126.05224609375,1321.0930654414426,1699.2430654414425,1367.080976000001,1964.3288639999994,past_due,597.2478879999983
55,86.46264363314299,126.05224609375,1535.5591305224332,1913.709130522433,1570.8583990000006,1963.0046430000034,past_due,392.14624400000275
56,80.54184370065505,126.05224609375,1535.5591305224332,1913.709130522433,1570.8583990000006,2063.0894579999986,past_due,492.2310589999981
57,92.80572499540082,126.05224609375,1535.5591305224332,1913.709130522433,1570.8583990000006,2064.367165999995,past_due,493.50876699999446
58,90.29473700068968,126.05224609375,1535.5591305224332,1913.709130522433,1570.8583990000006,2063.2755550000024,past_due,492.4171560000019
59,86.81846696730517,126.05224609375,1535.5591305224332,1913.709130522433,1570.8583990000006,2064.1269960000045,past_due,493.2685970000037
65,96.25010149078696,126.05224609375,1829.145998175548,2207.295998175548,1859.413402999995,2064.3949459999976,done,204.9815430000024
66,82.1225452058185,126.05224609375,1829.145998175548,2207.295998175548,1865.677163000004,2190.6696510000033,done,324.99248799999947
67,95.17064203815644,126.05224609375,1829.145998175548,2207.295998175548,1859.413402999995,2189.561350999992,done,330.1479479999969
68,80.42004825305307,126.05224609375,1829.145998175548,2207.295998175548,1859.413402999995,2191.438427999995,done,332.0250250000001
69,81.2404662767158,126.05224609375,1829.145998175548,2207.295998175548,1859.413402999995,2190.2887619999988,done,330.87535900000375
60,93.38529842012228,126.05224609375,1823.054351989894,2201.204351989894,1859.413402999995,2190.8405469999907,done,331.4271439999956
61,80.54645157459859,126.05224609375,1823.054351989894,2201.204351989894,1865.677163000004,2307.813325000001,past_due,442.136161999997
62,90.139861097756,126.05224609375,1823.054351989894,2201.204351989894,1865.677163000004,2309.235762000003,past_due,443.5585989999993
63,82.6756821978704,126.05224609375,1823.054351989894,2201.204351989894,1865.677163000004,2308.0229160000017,past_due,442.3457529999979
64,117.44942840785994,126.05224609375,1823.054351989894,2201.204351989894,1865.677163000004,2308.621431000002,past_due,442.944267999998
