Timestamp,LengthUS,LatencyUS,State,EName
179.55966300000728,190827.16,202804.4390000048,done,
179.55966300000728,195358.34,404613.6790000006,done,
179.55966300000728,165014.08000000002,406510.77100000065,done,
179.55966300000728,202081.99,610506.9480000011,done,
179.55966300000728,187698.96,612007.3610000034,done,
257.27769999999873,182039.7,724045.8479999958,done,
257.27769999999873,185227.74000000002,724085.8569999986,done,
257.27769999999873,217265.38,944647.5060000026,done,
257.27769999999873,190667.34,945032.6760000038,done,
257.27769999999873,168557.7,946046.7709999989,done,
492.7149619999982,174527.16,905881.817000001,done,
492.7149619999982,165709.94999999998,906863.3219999996,done,
492.7149619999982,192269.4,906094.9419999957,done,
492.7149619999982,220743.85,1129541.0159999975,done,
492.7149619999982,168233.13999999998,1130658.9050000042,done,
1656.277667000002,163619.38,170989.0670000007,done,
1656.277667000002,162398.88,347458.6020000032,done,
1656.277667000002,166827.27,347031.30199999776,done,
1656.277667000002,172113.48,346939.251000002,done,
1656.277667000002,222710.82,573563.5739999978,done,
1680.371951000001,166896.36,551161.5380000024,done,
1680.371951000001,167606.4,550670.3459999969,done,
1680.371951000001,176456.3,550563.5199999972,done,
1680.371951000001,182720.30000000002,748050.5010000016,done,
1688.7974689999974,170799.01,741304.2980000029,done,
1680.371951000001,193213.12,748920.0079999989,done,
1688.7974689999974,166847.72,742020.2440000025,done,
1688.7974689999974,182764.19999999998,968230.5569999983,done,
1688.7974689999974,163091.31,970283.2629999989,done,
1688.7974689999974,224172.23,968298.4709999971,done,
1797.9826640000028,166831.4,861315.7079999994,done,
1797.9826640000028,167593.88999999998,1048441.4510000022,done,
1797.9826640000028,183812.09999999998,1047430.3610000035,done,
1797.9826640000028,179075.09,1048421.2830000033,done,
1797.9826640000028,179553.97,1048318.4489999999,done,
1944.7578710000016,163733.41,1076885.498000003,done,
1944.7578710000016,168781.81,1077782.2579999992,done,
1944.7578710000016,167940.23,1078277.3070000005,done,
1944.7578710000016,167620.35,1078832.6520000026,done,
1944.7578710000016,202908.52000000002,1281907.5049999994,done,
2279.5363260000086,173653.81,947864.8750000005,done,
2279.5363260000086,166228.15,949190.5900000007,done,
2279.5363260000086,174844.92,947699.0160000013,done,
2279.5363260000086,188789.66,947588.7560000018,done,
2279.5363260000086,193859.09,1143629.048000001,done,
2664.829550000002,167486.15000000002,760495.7850000034,done,
2664.829550000002,162629.76,761312.764000003,done,
2664.829550000002,166817.6,761101.0359999995,done,
2664.829550000002,187123.95,760414.695999998,done,
2664.829550000002,169146.15,958083.098000003,done,
2698.155047,181278.61,925157.8669999958,done,
2698.155047,172840.56,925977.8230000037,done,
2698.155047,165548.81,926688.0449999988,done,
2698.155047,193611.07,925366.9140000014,done,
